source_scraper,website,city,operation,product,listing_url,collected_at,raw_nombre,raw_descripcion,raw_ubicacion,raw_precio,raw_tipo,raw_habitaciones,raw_banos,raw_metros_cuadrados,raw_estacionamientos
lam,Casas_y_terrenos,Guadalajara,Venta,Casas,https://www.lamudi.com.mx/detalle/41032-73-978b79081a03-2c4b-cc299d29-a859-1237,2025-09-17T19:23:35.139765,Casa en Venta en Independencia Oriente,"*Casa REMODELADA en Excelente estado de conservación, amplios espacios todos con iluminación y ventilación natural*

Precio: $6,990,000

Dirección: Sierra Grande 1581, esquina con Av. Circunvalación; Colonia Monumental

PLANTA BAJA:
•Cochera para 4 autos
•Amplia recámara con closet y baño completo,
•Gran espacio de 
•Sala
•comedor 
•Cocina de material con entrada independiente desde la cochera
•Cuarto de despensa,
Antecomedor 
•Gran patio y terraza 

PLANTA ALTA:
•Gran distribuidor con iluminación natural y un espacio para artículos de limpieza
•2 habitaciones frontales (con terraza-balcón)
•2 habitaciones posteriores con closet y balcón,
•2 Baños completos  que comparten las 4 habitaciones
•Patio y área de lavado 

TERCER NIVEL:
•Cuarto de servicio con baño completo y closet. 

(Cuenta con salida a azotea la cual se encuentra impermeabilizada por completo.)

!!Remodelada hace 2 años (mantenimiento general y cambio general de instalaciones y acabados, pisos, carpintería, cocina)
Calentador solar para 4 personas y tinaco)

*Cuenta con aljibe de 5,000lts. *

Superficies:
Frente: 10 m
Fondo: 25 m 
Terreno: 250 m2  construcción: 377 m2","Independencia Oriente, Guadalajara, Jalisco","$ 6,990,000 MXN",venta,5,4,250 m²,4 Estacionamientos
lam,Casas_y_terrenos,Guadalajara,Venta,Casas,https://www.lamudi.com.mx/detalle/41032-73-1b9ce26dd2ef-5ba8-193789a-8e5f-7f2b,2025-09-17T19:23:35.139765,Casa en Venta en Jardines El Sauz,"CASA EN VENTA OPORTUNIDAD COMO NUEVA DENTRO DE LA CIUDAD TU NUEVO HOGAR!! 
A TAN SOLO $4,599,999. ABAJO DEL VALOR DEL AVALUÓ!! 

Casa FRENTE A PARQUE , segura y bien ubicada ( con rápido acceso a avenidas principales AV MARIANO OTERO , AV LÓPEZ MATEOS  AV PATRIA , AV COLON ). 
Si buscas mayor tiempo para tí y tu familia estando dentro de la ciudad en zona consolidada, ésta es tu opción. 

Transporte público (RUTAS C78 T07-C04,C51 626 peribús ,rutas). 
Centro comercial cercano. SORIANA , CENTRO COMERCIAL CERCANO. LA PERLA, PLAZA DEL SOL,  ZONA CÉNTRICA . PARQUES IGLESIAS 

PLANTA BAJA 
Cocina integral moderna; ESPACIO PARA ADAPTAR BARRA DESAYUNADOR DE GRANITO .
 ÁREA DE LAVADO TECHADA, SALA COMEDOR, JARDÍN INTERIOR. 
- baños modernos 
- Cochera 2 AUTOS  
- Patio de servicio. y área de lavado TECHADO.
ESTUDIO AMPLIO Y BAÑO COMPLETO.

EN PLANTA ALTA 

3 RECAMARAS AMPLIAS CON CLOSET 
2 BAÑO COMPLETOS CON CANCELES DE BAÑO 

OPCIÓN DE CRECIMIENTO.. 

Lista para habitar sin invertir más! Incluye detalles para tu vida más cómoda ( protecciones, mosquiteros; acabados de lujo ). 

VEN A VIVIR EN TU NUEVO HOGAR DENTRO DE LA CIUDAD CERCA DE PERIFÉRICO. 
MUY CERCA TODO DE TI. !! PLAZA LA PERLA, SAMS CLUB, PLAZA DEL SOL , PLAZA SUR,  CERCA ESTACION DE TREN LIGERO
SE ACEPTAN CRÉDITOS BANCARIOS !! 
CORRE QUE TE LA GANAN.. SOLO SE MUESTRA PREVIA CITA. 
CORRE QUE TE LA GANAN LLAMA AHORA !!","Jardines El Sauz, Guadalajara, Jalisco","$ 4,599,999 MXN",venta,4,3,160 m²,2 Estacionamientos
lam,Casas_y_terrenos,Guadalajara,Venta,Casas,https://www.lamudi.com.mx/detalle/41032-73-57452973a935-c0dc-1918d0d-c03d-76b7,2025-09-17T19:23:35.139765,Casa en Venta en Jardines Del Bosque,"Casa en venta en Jardines del bosque a 50 metros de Avenida López Mateos y a 200 metros de la Glorieta Minerva, a 20 metros del Parque Lineal de Jardines del Bosque, con consultorio independiente a la casa directo a la calle, 3 recamaras, la principal con estudio, 3 baños, terraza techada con calentador solar, portón eléctrico y recibidor.

Ideal para consultorios médicos o casa habitación con consultorio independiente.","Jardines Del Bosque, Guadalajara, Jalisco","$ 5,150,000 MXN",venta,3,3,208 m²,1 Estacionamiento
lam,Casas_y_terrenos,Guadalajara,Venta,Casas,https://www.lamudi.com.mx/detalle/41032-73-f07270a8c6c3-db00-196801b-8bd1-78cd,2025-09-17T19:23:35.139765,Casa en Venta en San Andres,"Casa en esquina con proyección comercial ya que si número oficial está por calle Chamizal con infinidad de comercio, construcción tradicional.

Un espacio con acceso independiente con medio baño sobre Chamizal.

No pierda la oportunidad de conocerla y valorar su futura inversión.

3 recámaras la principal con clóset amplio
Baño completo y medio baño.
Distribuidor.
Patio de servicio seno teclado amplio.

Panta Baja:
Cochera 1 auto amplia.
Cocina solo tarja y comedor.
Baño completo.
Sala.
Fuente empotrada.
Pasillo servicio.

OTROS:
Habitación con medio baño y entrada independiente por Chamizal.
Antes local.

Libre de gravamen.

Se muestra con cita por la mañana de 10 a 12 por la tarde de 3 a 5:30.","San Andres, Guadalajara, Jalisco","$ 3,100,000 MXN",venta,3,1,197 m²,
lam,Casas_y_terrenos,Guadalajara,Venta,Casas,https://www.lamudi.com.mx/detalle/41032-73-7480c1275535-c88c-19746d5-83b2-7af2,2025-09-17T19:23:35.139765,Casa en Venta en Reforma,"Excelente oportunidad, casa en Avenida a una cuadra del mercado del mar de la 34, a 6 cuadras del Hospital Pedro Loza a una cuadra y media del Hospital Felman, Bancos, Talleres, bodegas a 10 minutos del la Calzada Independencia, mercado de San Juan de Dios, Centro Joyero y centro de Guadalajara,  templos, escuelas, avenidas importantes ( Javier Mina, Basilio Vadillo ect.)

USO DE SUELO Comercial y Servicios densidad Alta (CS3-57), posible cambio a uso comercial, con los nuevos planes parciales de Guadalajara, aprobados en 2018, actualmente tiene un COS. 0.8 y CUS 2.4 se puede edificar hasta 5 niveles según los nuevos planes previa autorización del municipio con un ICUS 0 y un ICUS de 1.6. 

Terreno 605 mts2       Construcción 315 mts2

La casa es en una planta cuenta con 1 cochera, entrada con sala recibidor, patio central, 3 recamaras, 1 baño completo, comedor, cocina con antecomedor amplo jardín con medio baño, área de lavado 2 bodegas una con 3 cuartos 

El terreno al frente es de 10 Mts. por 50 mts de fondo atrás en las bodegas se abre 6 metros de ancho por 20 metros de fondo.","Reforma, Guadalajara, Jalisco","$ 8,800,000 MXN",venta,3,1,315 m²,1 Estacionamiento
lam,Casas_y_terrenos,Guadalajara,Venta,Casas,https://www.lamudi.com.mx/detalle/41032-73-d4d69b063c31-730a-192c6c6-a07b-70f1,2025-09-17T19:23:35.139765,Casa en Venta en Guadalajara Centro,"Casa en Venta y renta  en el Centro Histórico de Guadalajara

Descubre esta hermosa propiedad en el corazón del centro, perfecta para oficinas, notarías, restaurantes o como casa habitacional.

Características:

Primer Piso:

Lobby comunicador
1 cuarto de servicio
2 baños
Cocineta
4 recámaras
1 espacio versátil para oficina o comedor
Segundo Piso:

2 recámaras con balcón
2 recámaras sin balcón
1 cuarto de lavado o servicio
1 baño completo
Espacio que puede funcionar como terraza
Tercer Piso/Roof Garden
Cuarto de servicio
Cada piso cuenta con medidor de luz independiente y tinaco, brindando mayor comodidad y autonomía.

*El precio de renta es más IVA*

¡No pierdas la oportunidad de adquirir esta propiedad con gran potencial en una ubicación inmejorable!. EasyBroker ID: EB-RM7818","Guadalajara Centro, Guadalajara, Jalisco","$ 6,500,000 MXN",venta,8,4,350 m²,Balcón
lam,Casas_y_terrenos,Guadalajara,Venta,Casas,https://www.lamudi.com.mx/detalle/41032-73-f089d5ca8171-c67b-191188d-b777-7f7a,2025-09-17T19:23:35.139765,Casa en Venta en Jardines Alcalde,"Amplia Casa con Cochera Venta

¡Descubre una propiedad única con múltiples posibilidades! Esta amplia casa con cochera y local ofrece una oportunidad excepcional para convertirla en un dúplex, oficinas, o un local comercial, gracias a su versátil diseño arquitectónico.

Características Destacadas

-Ubicación: Se encuentra en uno de los polígonos en donde el Estado se encuentra poniendo más inversión en infraestructura urbana, por lo que la zona y su plus valía irá en aumento.

- Entrada Atractiva: Al ingresar, serás recibido por una amplia sala/salón que puede funcionar como recepción, sala o comedor.
- Flexibilidad en Habitaciones:La casa cuenta con dos habitaciones en la planta baja. Una de ellas es muy amplia y tiene dos entradas, lo que permite dividirla fácilmente en dos habitaciones independientes. La otra habitación incluye un recibidor, cocina y entrada propia desde la cochera, ofreciendo total privacidad.
- Baños en Planta Baja: La planta baja cuenta con un baño para mujeres con dos sanitarios, otro baño con un mingitorio y sanitario normal, además de un baño completo.
- Espacio en Planta Alta:Subiendo las escaleras, encontrarás una tercera habitación y un cuarto de lavad y baño. Ambos comparten una amplia azotea ideal para crear un espectacular roof garden.

Posibilidades Ilimitadas: La singularidad de esta propiedad es difícil de describir con palabras, ¡por eso te invitamos a que vengas a verla y descubras su potencial por ti mismo!

No pierdas la oportunidad de adquirir esta casa con múltiples usos y posibilidades. ¡Contáctanos para más información y para agendar una visita!. EasyBroker ID: EB-QW0655","Jardines Alcalde, Guadalajara, Jalisco","$ 9,800,000 MXN",venta,3,4,178 m²,3 Estacionamientos
lam,Casas_y_terrenos,Guadalajara,Venta,Casas,https://www.lamudi.com.mx/detalle/41032-73-d68572dcda0-d25d-1934243-bb29-78ce,2025-09-17T19:23:35.139765,Casa en Venta en La Loma,"CASA DE 4 RECÁMARAS, DOS BAÑOS, DOS NIVELES, RECIEN REMODELADA, CERCA DEL CUCEI Y ESTACIÓN DEL TREN LIJERO, A TRES CALLES DE CALZADA REVOLUCION, CERCA DE LA ESTACION REVOLUCION Y ESTACION CUCEI (13 CALLES).   EN LA COCHERA tapada para 1 auto,  (hay un cancel que al recorrer puede caber otro auto).   CERCA WALMART REVOLUCION (8 CALLES) las fotos son ilustrativas, la casa no incluye muebles ni gastos de escrituración","La Loma, Guadalajara, Jalisco","$ 3,600,000 MXN",venta,4,2,238 m²,2 Estacionamientos
lam,Casas_y_terrenos,Guadalajara,Venta,Casas,https://www.lamudi.com.mx/detalle/41032-73-f195351b3576-63d-19592a5-8779-72b9,2025-09-17T19:23:35.139765,Casa en Venta en Chapalita,"Hermosa casa en esquina con excelente ubicación justo a un costado del colegio Cervantes del Bosque, totalmente equipada  con acabados de lujo. En excelente estado de conservación, totalmente lista para ser habitada. 
Remodelada totalmente hace 8 años. 
Pisos de marmol y madera sólida 
Detalles con cantera 
Hermosas ventanas con vitrales 
Paneles solares 
Protecciones con cerca eléctrica 
Tanque estacionario 
Cisterna. 
Sistema de cámaras de video vigilancia 

DISTRIBUCIÓN:
- Cochera para dos vehículos con portón eléctrico (entrada lateral)
- Area de Sala comedor 
- Medio baño de visitas 
- Cocina Integral totalmente equipada con, estufa, campana,horno, Triturador, Lavavajillas. 
- Cuarto de lavado 
- Cuarto de servicio con baño completo y closet 
- Domo retráctil de cañón 
- Muro con terminado de piedra galarza blanca y cenefa hindu 
- Espacio de almacenaje debajo de la escaleras con puertas de madera y vitrales 
- Instalación interna de sonido con bocinas en el área de sala comedor y cocina 
PLANTA ALTA:
- Sala de tv o de estar 
- Recamara principal con baño completo, jacuzzi, vestidor, escritorio con placas de marmol y piso de madera sólida.  
- Recamara secundaria con baño propio y closet. 
- 2 recamaras con closet 
- Baño completo que comparten las otras dos recamaras 
Todas las recamaras cuentan con piso de madera sólida. 

LISTA PARA ESCRITURARSE!!!. EasyBroker ID: EB-SO6006","Chapalita, Guadalajara, Jalisco","$ 9,000,000 MXN",venta,4,4,350 m²,2 Estacionamientos
lam,Casas_y_terrenos,Guadalajara,Venta,Casas,https://www.lamudi.com.mx/detalle/41032-73-b06a35bb52e0-195-19665a7-b28b-7503,2025-09-17T19:23:35.139765,Casa en Venta en Arcos Vallarta,"La propiedad se encuentra en una excelente ubicacion en la colonia Americana, excelente oportunidad de inversion y negocio por su uso de suelo mixto. 
Con un gran potencial para departamentos con area comercial, locales, restaurantes o cafeterias. 
Tiene 633 mts2. de terreno; y 570 mts2. de construcción. Consta de 9 recámaras distribuidas en 2 plantas, 2 áreas con 4 baños, 2 áreas de estancia, 2 ingresos, cocina de servicio, cochera para 10 autos. EasyBroker ID: EB-SY0227","Arcos Vallarta, Guadalajara, Jalisco","$ 22,500,000 MXN",venta,9,4,570 m²,10 Estacionamientos
lam,Casas_y_terrenos,Guadalajara,Venta,Casas,https://www.lamudi.com.mx/detalle/41032-73-2e588291981b-4196-193a301-a0bf-726e,2025-09-17T19:23:48.476856,Casa en Venta en Providencia 4a Secc,"Excelente casa en VENTA ubicada en el corazón de la Colonia Providencia (On Trend), una de las Colonias más céntricas de toda la ZMG, ubicada entre vialidades importantes y comerciales con cercanía a hospitales, farmacias, tiendas de conveniencia, escuelas, centros comerciales, etc.

(Con factibilidad para oficina)

• Precio: $8,800,000. M.N. (ocho millones ochocientos mil pesos 00/100 M.N.).
• Terreno: 193 metros cuadrados.
• Construcción: 298 metros cuadrados.
• Documentación: Escritura Pública.

DISTRIBUCIÓN DE LA PROPIEDAD:

Planta Baja:
• 2 Estacionamientos.
• Cuarto de Servicio.

Primer Nivel:
• Área de recepción. • Sala de espera.
• Medio baño. • Cocina integral.
• Alacena. • Antecomedor.
• Área de TV • Jardín con terraza.
• Área de Comedor o Sala de Juntas.

Segundo Nivel:
• 2 habitaciones con baño completo c/u y closet.
• 2 habitaciones compartiendo baño completo.

Tercer Nivel:
• Área de lavado.

!Agenda tu cita con nosotros¡
Teléfono de contacto 331 599 5----
Santiago Figueroa
FISTE Real Estate","Providencia 4a Secc, Guadalajara, Jalisco","$ 8,800,000 MXN",venta,4,3,298 m²,3 Estacionamientos
lam,Casas_y_terrenos,Guadalajara,Venta,Casas,https://www.lamudi.com.mx/detalle/41032-73-96f484a00391-ce8a-198c048-b80e-7c19,2025-09-17T19:23:48.476856,Casa en Venta en Hernandez Romo,"CASA EN VENTA EN CALLE GIGANTES EN ESQUINA CON COCHERA PARA UN AUTO Y LOCAL COMERCIAL.
LIBRE DE GRAVAMEN / SOLO PAGO DE CONTADO
8.70 METROS DE FRENTE POR 7.25 METROS DE FONDO
63 M2 DE TERRENO / 186 M2 CONSTRUIDOS
PLANTA BAJA:
*COCHERA PARA UN AUTO
*LOCAL COMERCIAL
PRIMER PISO
*SALA
*COMEDOR
*COCINA
*2 HABITACIONES CON CLÓSET
*1 BAÑO COMPLETO
SEGUNDO PISO
*1 HABITACIÓN
*1 BAÑO COMPLETO
*ÁREA DE SERVICIO
*AZOTEA.
*C.I.T.A.S.3-3-2-2-2-0-8-0----. EasyBroker ID: EB-SO6752","Hernandez Romo, Guadalajara, Jalisco","$ 2,500,000 MXN",venta,3,2,186 m²,1 Estacionamiento
lam,Casas_y_terrenos,Guadalajara,Venta,Casas,https://www.lamudi.com.mx/detalle/41032-73-e641f3c7280b-ea5f-198c048-b860-74b8,2025-09-17T19:23:48.476856,Casa en Condominio en Venta en Mezquitan Country,"CASA DENTRO DE COTO EN MEZQUITAN COUNTRY A DOS CUADRAS DE PLAN DE SAN LUIS Y ENRIQUE DIAZ DE LEÓN.
LIBRE DE GRAVAMEN / ACEPTAMOS TODOS LOS CRÉDITOS / $2,950,000.°°
5 METROS DE FRENTE POR 12 METROS DE FONDO
110 M2 DE CONSTRUCCIÓN / 60 M2 DE TERRENO
PLANTA BAJA:
-1 CAJÓN DE ESTACIONAMIENTO
-SALA
-COMEDOR
-COCINA INTEGRAL
-MEDIO BAÑO
-ÁREA DE SERVICIO Y PATIO
SEGUNDO NIVEL
-2 HABITACIONES CON CLÓSET
-2 BAÑOS COMPLETOS
TERCER NIVEL
*1 HABITACIÓN
*1 BAÑO COMPLETO
COTO DE SOLO 5 CASAS
C.I.T.A.S.3.3.2.2.2.0.8.0----. EasyBroker ID: EB-SO6760","Mezquitan Country, Guadalajara, Jalisco","$ 2,950,000 MXN",venta,3,2,150 m²,1 Estacionamiento
lam,Casas_y_terrenos,Guadalajara,Venta,Casas,https://www.lamudi.com.mx/detalle/41032-73-d8f4764ec749-a99a-198c048-bc6f-7345,2025-09-17T19:23:48.476856,Casa en Venta en Huentitán El Bajo,"CASA EN VENTA A MEDIA CUADRA DE LA CALZADA UN SOLO PISO.
LIBRE DE GRAVAMEN / ACEPTAMOS CREDITOS
7 MEREOS FRENTE / 21 METROS FONDO
147 M2 TERRENO / 87 M2 CONSTRUIDOS 
-COCHERA PARA DOS AUTOS
-SALA
-COMEDOR
-CPCNA INTEGRAL
-PATIO CENTRAL
-3 HABITACIONES
-1 BAÑO COMPLETO 
-PATIO TRASERO DE SERVICIO
-💲3️⃣,3️⃣0️⃣0️⃣ ,0️⃣0️⃣0️⃣.0️⃣0️⃣
*CITAS3️⃣3️⃣3️⃣2️⃣5️⃣5️⃣2️⃣2️⃣4️⃣6️⃣. EasyBroker ID: EB-TE5357","Huentitán El Bajo, Guadalajara, Jalisco","$ 3,300,000 MXN",venta,3,1,87 m²,2 Estacionamientos
lam,Casas_y_terrenos,Guadalajara,Venta,Casas,https://www.lamudi.com.mx/detalle/41032-73-28a6b9c3c8b0-f756-198c048-a11e-7723,2025-09-17T19:23:48.476856,Casa en Venta en Lomas de Polanco,"CASA DE NN SOLO NIVEL EN VENTA EN LOMAS DE POLANCO GUADALAJARA. 
LBRE DE GRAVAMEN / ACEPTAMOS CREDITOS 
8 METROS FRENTE / 20 METROS FONDO 
160M2 TERRENO / 170 M2 CONSTRUIDOS 
-1 COCHERA PARA UN AUTO
-SALA
-COMEDOR
-COCINA
-2 RECAMARAS
-2 BAÑOS
-PATIO TRASERO
-2 BODEGAS
C.I.T.A.S33.22.20.80.52. EasyBroker ID: EB-TY3611","Lomas de Polanco, Guadalajara, Jalisco","$ 2,300,000 MXN",venta,2,2,170 m²,1 Estacionamiento
lam,Casas_y_terrenos,Guadalajara,Venta,Casas,https://www.lamudi.com.mx/detalle/41032-73-d299feab885-56d6-1974162-a1a8-7050,2025-09-17T19:23:48.476856,Casa en Venta en Chapalita,"Casa habitable, excelente ubicación a una cuadra de la glorieta chapalita, entre Av. Guadalupe y Lazaro Cardenas, ideal para constructores","Chapalita, Guadalajara, Jalisco","$ 30,000,000 MXN",venta,3,3,676 m²,6 Estacionamientos
lam,Casas_y_terrenos,Guadalajara,Venta,Casas,https://www.lamudi.com.mx/detalle/41032-73-4549c5c62492-1bfc-194bea0-c02f-76b5,2025-09-17T19:23:48.476856,Casa en Venta en Colinas de San Javier,"… Exclusiva residencia en Colinas de San Javier, Zapopan Descubre esta impresionante residencia en una de las colonias más exclusivas de Zapopan, ubicada en Colinas de San Javier. esta propiedad ofrece lujo y comodidad en cada rincón.
Construida en un terreno de 1,044 m², con 1,399 m² de construcción, esta majestuosa casa cuenta con una fachada de 20 metros y un fondo de 52 metros.
Distribuida en dos plantas, alberga cuatro amplias recámaras, cada una con baño completo, y dos medios baños adicionales para visitas. Cuenta con un amplio patio central lleno de macetas y dos fuentes que brindan un ambiente de tranquilidad y paz La cocina integral está diseñada para satisfacer las necesidades más exigentes, mientras que la sala y el comedor se integran perfectamente con una espectacular terraza, ideal para disfrutar del amplio y hermoso jardín que rodea la propiedad.
Además, la residencia incluye un cuarto de servicio, cochera para cuatro autos, y está estratégicamente ubicada cerca de Avenida Pablo Neruda, brindando fácil acceso a las principales vías de la ciudad. Vivir en Colinas de San Javier significa disfrutar de privacidad, seguridad, y una calidad de vida inigualable.
No dejes pasar la oportunidad de conocer esta joya arquitectónica.","Colinas de San Javier, Guadalajara, Jalisco","$ 39,500,000 MXN",venta,4,5,"1,399 m²",Terraza
